	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
2144	8	33	1	32	126	12	0	2	8.621738e-04	7.301802e-10
2145	8	33	1	32	126	12	0	2	1.085413e-03	6.375579e-10
2146	8	33	1	32	126	12	0	2	1.366454e-03	5.564293e-10
2147	8	33	1	32	126	12	0	2	1.720263e-03	4.854003e-10
2148	8	33	1	32	126	12	0	2	2.165683e-03	4.232532e-10
2149	8	33	1	32	126	12	0	2	2.726433e-03	3.689180e-10
2150	8	33	1	32	126	12	0	2	3.432376e-03	3.214401e-10
2151	8	33	1	32	126	12	0	2	4.321105e-03	2.799753e-10
2152	8	33	1	32	126	12	0	2	5.439948e-03	2.439552e-10
2153	8	33	1	32	126	12	0	2	6.848490e-03	2.138211e-10
2154	8	33	1	32	126	12	0	2	8.621738e-03	1.929392e-10
2155	8	33	1	32	126	12	0	2	1.085412e-02	1.885688e-10
2156	8	33	1	32	126	12	0	2	1.366454e-02	2.078833e-10
2157	8	33	1	32	126	12	0	2	1.720263e-02	2.504091e-10
2158	8	33	1	32	126	12	0	2	2.165683e-02	3.047896e-10
2159	8	33	1	32	126	12	0	2	2.726433e-02	3.538347e-10
2160	8	33	1	32	126	12	0	2	3.432375e-02	3.832396e-10
2161	8	33	1	32	126	12	0	2	4.321105e-02	3.870437e-10
2162	8	33	1	32	126	12	0	2	5.439948e-02	3.677137e-10
2163	8	33	1	32	126	12	0	2	6.848491e-02	3.325984e-10
2164	8	33	1	32	126	12	0	2	8.621738e-02	2.898075e-10
2165	8	33	1	32	126	12	0	2	1.085412e-01	2.456350e-10
2166	8	33	1	32	126	12	0	2	1.366454e-01	2.039061e-10
2167	8	33	1	32	126	12	0	2	1.720263e-01	1.665060e-10
2168	8	33	1	32	126	12	0	2	2.165683e-01	1.343105e-10
2169	8	33	1	32	126	12	0	2	2.726433e-01	1.078475e-10
2170	8	33	1	32	126	12	0	2	3.432375e-01	8.741779e-11
2171	8	33	1	32	126	12	0	2	4.321105e-01	7.271097e-11
2172	8	33	1	32	126	12	0	2	5.439948e-01	6.260375e-11
2173	8	33	1	32	126	12	0	2	6.848491e-01	5.541150e-11
2174	8	33	1	32	126	12	0	2	8.621738e-01	4.957927e-11
2175	8	33	1	32	126	12	0	2	1.085412e+00	4.429967e-11
2176	8	33	1	32	126	12	0	2	1.366453e+00	3.949121e-11
2177	8	33	1	32	126	12	0	2	1.720264e+00	3.541604e-11
2178	8	33	1	32	126	12	0	2	2.165683e+00	3.230727e-11
2179	8	33	1	32	126	12	0	2	2.726433e+00	3.052109e-11
2180	8	33	1	32	126	12	0	2	3.432375e+00	3.069726e-11
2181	8	33	1	32	126	12	0	2	4.321103e+00	3.342722e-11
2182	8	33	1	32	126	12	0	2	5.439951e+00	3.837954e-11
2183	8	33	1	32	126	12	0	2	6.848491e+00	4.406565e-11
2184	8	33	1	32	126	12	0	2	8.621738e+00	4.851765e-11
2185	8	33	1	32	126	12	0	2	1.085412e+01	5.029212e-11
2186	8	33	1	32	126	12	0	2	1.366453e+01	4.896665e-11
2187	8	33	1	32	126	12	0	2	1.720264e+01	4.502976e-11
2188	8	33	1	32	126	12	0	2	2.165683e+01	3.942761e-11
2189	8	33	1	32	126	12	0	2	2.726433e+01	3.315892e-11
2190	8	33	1	32	126	12	0	2	3.432375e+01	2.698982e-11
2191	8	33	1	32	126	12	0	2	4.321103e+01	2.139441e-11
2192	8	33	1	32	126	12	0	2	5.439951e+01	1.660733e-11
2193	8	33	1	32	126	12	0	2	6.848491e+01	1.267359e-11
2194	8	33	1	32	126	12	0	2	8.621738e+01	9.541133e-12
2195	8	33	1	32	126	12	0	2	1.085412e+02	7.112139e-12
2196	8	33	1	32	126	12	0	2	1.366453e+02	5.262595e-12
2197	8	33	1	32	126	12	0	2	1.720264e+02	3.877038e-12
2198	8	33	1	32	126	12	0	2	2.165683e+02	2.850360e-12
2199	8	33	1	32	126	12	0	2	2.726433e+02	2.092665e-12
2200	8	33	1	32	126	12	0	2	3.432375e+02	1.535324e-12
2201	8	33	1	32	126	12	0	2	4.321103e+02	1.124863e-12
2202	8	33	1	32	126	12	0	2	5.439951e+02	8.226218e-13
2203	8	33	1	32	126	12	0	2	6.848491e+02	6.002059e-13
2204	8	33	1	32	126	12	0	2	8.621738e+02	4.367166e-13
2205	8	33	1	32	126	12	0	2	1.085412e+03	3.169570e-13
2206	8	33	1	32	126	12	0	2	1.366453e+03	2.293508e-13
2207	8	33	1	32	126	12	0	2	1.720264e+03	1.655769e-13
2208	8	33	1	32	126	12	0	2	2.165683e+03	1.192339e-13
2209	8	33	1	32	126	12	0	2	2.726433e+03	8.568414e-14
2210	8	33	1	32	126	12	0	2	3.432375e+03	6.146105e-14
2211	8	33	1	32	126	12	0	2	4.321103e+03	4.401498e-14
2212	8	33	1	32	126	12	0	2	5.439951e+03	3.147749e-14
2213	8	33	1	32	126	12	0	2	6.848491e+03	2.248019e-14
2214	8	33	1	32	126	12	0	2	8.621738e+03	1.604354e-14
2215	8	33	1	32	126	12	0	2	1.085413e+04	1.143668e-14
2216	8	33	1	32	126	12	0	2	1.366453e+04	8.147048e-15
2217	8	33	1	32	126	12	0	2	1.720264e+04	5.799627e-15
2218	8	33	1	32	126	12	0	2	2.165681e+04	4.126669e-15
2219	8	33	1	32	126	12	0	2	2.726433e+04	2.934268e-15
2220	8	33	1	32	126	12	0	2	3.432379e+04	2.085449e-15
2221	8	33	1	32	126	12	0	2	4.321103e+04	1.481495e-15
2222	8	33	1	32	126	12	0	2	5.439951e+04	1.052205e-15
2223	8	33	1	32	126	12	0	2	6.848484e+04	7.469639e-16
2224	8	33	1	32	126	12	0	2	8.621738e+04	5.301510e-16
