	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
6128	14	94	1	93	16	12	0	2	8.617300e-04	1.324434e-10
6129	14	94	1	93	16	12	0	2	1.084854e-03	1.156246e-10
6130	14	94	1	93	16	12	0	2	1.365750e-03	1.008625e-10
6131	14	94	1	93	16	12	0	2	1.719377e-03	8.792257e-11
6132	14	94	1	93	16	12	0	2	2.164568e-03	7.659494e-11
6133	14	94	1	93	16	12	0	2	2.725030e-03	6.669596e-11
6134	14	94	1	93	16	12	0	2	3.430609e-03	5.806304e-11
6135	14	94	1	93	16	12	0	2	4.318881e-03	5.053589e-11
6136	14	94	1	93	16	12	0	2	5.437148e-03	4.399468e-11
6137	14	94	1	93	16	12	0	2	6.844964e-03	3.830015e-11
6138	14	94	1	93	16	12	0	2	8.617300e-03	3.335800e-11
6139	14	94	1	93	16	12	0	2	1.084854e-02	2.908039e-11
6140	14	94	1	93	16	12	0	2	1.365750e-02	2.537464e-11
6141	14	94	1	93	16	12	0	2	1.719377e-02	2.216155e-11
6142	14	94	1	93	16	12	0	2	2.164568e-02	1.937314e-11
6143	14	94	1	93	16	12	0	2	2.725030e-02	1.695120e-11
6144	14	94	1	93	16	12	0	2	3.430608e-02	1.483884e-11
6145	14	94	1	93	16	12	0	2	4.318881e-02	1.301067e-11
6146	14	94	1	93	16	12	0	2	5.437148e-02	1.143141e-11
6147	14	94	1	93	16	12	0	2	6.844966e-02	1.008092e-11
6148	14	94	1	93	16	12	0	2	8.617300e-02	8.928941e-12
6149	14	94	1	93	16	12	0	2	1.084854e-01	9.464550e-12
6150	14	94	1	93	16	12	0	2	1.365750e-01	9.563137e-12
6151	14	94	1	93	16	12	0	2	1.719377e-01	8.800350e-12
6152	14	94	1	93	16	12	0	2	2.164568e-01	7.367159e-12
6153	14	94	1	93	16	12	0	2	2.725030e-01	5.823709e-12
6154	14	94	1	93	16	12	0	2	3.430608e-01	4.676274e-12
6155	14	94	1	93	16	12	0	2	4.318881e-01	4.142858e-12
6156	14	94	1	93	16	12	0	2	5.437148e-01	4.173492e-12
6157	14	94	1	93	16	12	0	2	6.844966e-01	4.595154e-12
6158	14	94	1	93	16	12	0	2	8.617300e-01	5.427503e-12
6159	14	94	1	93	16	12	0	2	1.084854e+00	7.418230e-12
6160	14	94	1	93	16	12	0	2	1.365749e+00	1.241938e-11
6161	14	94	1	93	16	12	0	2	1.719378e+00	2.262559e-11
6162	14	94	1	93	16	12	0	2	2.164568e+00	3.882396e-11
6163	14	94	1	93	16	12	0	2	2.725030e+00	5.921066e-11
6164	14	94	1	93	16	12	0	2	3.430608e+00	7.985459e-11
6165	14	94	1	93	16	12	0	2	4.318879e+00	9.642719e-11
6166	14	94	1	93	16	12	0	2	5.437151e+00	1.059132e-10
6167	14	94	1	93	16	12	0	2	6.844966e+00	1.073544e-10
6168	14	94	1	93	16	12	0	2	8.617300e+00	1.017349e-10
6169	14	94	1	93	16	12	0	2	1.084854e+01	9.113803e-11
6170	14	94	1	93	16	12	0	2	1.365749e+01	7.791116e-11
6171	14	94	1	93	16	12	0	2	1.719378e+01	6.401771e-11
6172	14	94	1	93	16	12	0	2	2.164568e+01	5.083931e-11
6173	14	94	1	93	16	12	0	2	2.725030e+01	3.912909e-11
6174	14	94	1	93	16	12	0	2	3.430608e+01	2.919440e-11
6175	14	94	1	93	16	12	0	2	4.318879e+01	2.102808e-11
6176	14	94	1	93	16	12	0	2	5.437151e+01	1.443777e-11
