	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
23752	26	334	1	333	13	12	0	2	8.617300e-04	1.418274e-08
23753	26	334	1	333	13	12	0	2	1.084854e-03	1.182388e-08
23754	26	334	1	333	13	12	0	2	1.365750e-03	9.857348e-09
23755	26	334	1	333	13	12	0	2	1.719377e-03	8.217877e-09
23756	26	334	1	333	13	12	0	2	2.164568e-03	6.851097e-09
23757	26	334	1	333	13	12	0	2	2.725030e-03	5.711624e-09
23758	26	334	1	333	13	12	0	2	3.430609e-03	4.761679e-09
23759	26	334	1	333	13	12	0	2	4.318881e-03	3.969718e-09
23760	26	334	1	333	13	12	0	2	5.437148e-03	3.309483e-09
23761	26	334	1	333	13	12	0	2	6.844964e-03	2.758990e-09
23762	26	334	1	333	13	12	0	2	8.617300e-03	2.300171e-09
23763	26	334	1	333	13	12	0	2	1.084854e-02	1.917607e-09
23764	26	334	1	333	13	12	0	2	1.365750e-02	1.598675e-09
23765	26	334	1	333	13	12	0	2	1.719377e-02	1.332784e-09
23766	26	334	1	333	13	12	0	2	2.164568e-02	1.111296e-09
23767	26	334	1	333	13	12	0	2	2.725030e-02	9.285818e-10
23768	26	334	1	333	13	12	0	2	3.430608e-02	7.876265e-10
23769	26	334	1	333	13	12	0	2	4.318881e-02	7.091367e-10
23770	26	334	1	333	13	12	0	2	5.437148e-02	7.286521e-10
23771	26	334	1	333	13	12	0	2	6.844966e-02	8.682607e-10
23772	26	334	1	333	13	12	0	2	8.617300e-02	1.104307e-09
23773	26	334	1	333	13	12	0	2	1.084854e-01	1.368422e-09
23774	26	334	1	333	13	12	0	2	1.365750e-01	1.584454e-09
23775	26	334	1	333	13	12	0	2	1.719377e-01	1.710214e-09
23776	26	334	1	333	13	12	0	2	2.164568e-01	1.750127e-09
23777	26	334	1	333	13	12	0	2	2.725030e-01	1.734723e-09
23778	26	334	1	333	13	12	0	2	3.430608e-01	1.690091e-09
23779	26	334	1	333	13	12	0	2	4.318881e-01	1.626036e-09
23780	26	334	1	333	13	12	0	2	5.437148e-01	1.543830e-09
23781	26	334	1	333	13	12	0	2	6.844966e-01	1.445639e-09
23782	26	334	1	333	13	12	0	2	8.617300e-01	1.335488e-09
23783	26	334	1	333	13	12	0	2	1.084854e+00	1.215794e-09
23784	26	334	1	333	13	12	0	2	1.365749e+00	1.087202e-09
23785	26	334	1	333	13	12	0	2	1.719378e+00	9.513057e-10
23786	26	334	1	333	13	12	0	2	2.164568e+00	8.129052e-10
23787	26	334	1	333	13	12	0	2	2.725030e+00	6.796106e-10
23788	26	334	1	333	13	12	0	2	3.430608e+00	5.594223e-10
23789	26	334	1	333	13	12	0	2	4.318879e+00	4.577520e-10
23790	26	334	1	333	13	12	0	2	5.437151e+00	3.763741e-10
23791	26	334	1	333	13	12	0	2	6.844966e+00	3.146008e-10
23792	26	334	1	333	13	12	0	2	8.617300e+00	2.711255e-10
23793	26	334	1	333	13	12	0	2	1.084854e+01	2.448385e-10
23794	26	334	1	333	13	12	0	2	1.365749e+01	2.342180e-10
23795	26	334	1	333	13	12	0	2	1.719378e+01	2.357055e-10
23796	26	334	1	333	13	12	0	2	2.164568e+01	2.429069e-10
23797	26	334	1	333	13	12	0	2	2.725030e+01	2.481359e-10
23798	26	334	1	333	13	12	0	2	3.430608e+01	2.453972e-10
23799	26	334	1	333	13	12	0	2	4.318879e+01	2.323059e-10
23800	26	334	1	333	13	12	0	2	5.437151e+01	2.100390e-10
23801	26	334	1	333	13	12	0	2	6.844966e+01	1.818739e-10
23802	26	334	1	333	13	12	0	2	8.617300e+01	1.515445e-10
23803	26	334	1	333	13	12	0	2	1.084854e+02	1.221405e-10
23804	26	334	1	333	13	12	0	2	1.365749e+02	9.567527e-11
23805	26	334	1	333	13	12	0	2	1.719378e+02	7.309711e-11
23806	26	334	1	333	13	12	0	2	2.164568e+02	5.466388e-11
23807	26	334	1	333	13	12	0	2	2.725030e+02	4.007740e-11
23808	26	334	1	333	13	12	0	2	3.430608e+02	2.885362e-11
23809	26	334	1	333	13	12	0	2	4.318879e+02	2.040328e-11
23810	26	334	1	333	13	12	0	2	5.437151e+02	1.417424e-11
23811	26	334	1	333	13	12	0	2	6.844966e+02	9.671645e-12
23812	26	334	1	333	13	12	0	2	8.617300e+02	6.469932e-12
23813	26	334	1	333	13	12	0	2	1.084854e+03	4.235452e-12
23814	26	334	1	333	13	12	0	2	1.365749e+03	2.702713e-12
23815	26	334	1	333	13	12	0	2	1.719378e+03	1.669937e-12
23816	26	334	1	333	13	12	0	2	2.164568e+03	9.874160e-13
23817	26	334	1	333	13	12	0	2	2.725030e+03	5.461349e-13
23818	26	334	1	333	13	12	0	2	3.430608e+03	2.682874e-13
23819	26	334	1	333	13	12	0	2	4.318879e+03	9.926598e-14
23820	26	334	1	333	13	12	0	2	5.437151e+03	1.347720e-15
23821	26	334	1	333	13	12	0	2	6.844966e+03	1.000000e-30
23822	26	334	1	333	13	12	0	2	8.617300e+03	1.000000e-30
23823	26	334	1	333	13	12	0	2	1.084855e+04	1.000000e-30
23824	26	334	1	333	13	12	0	2	1.365749e+04	1.000000e-30
23825	26	334	1	333	13	12	0	2	1.719378e+04	1.000000e-30
23826	26	334	1	333	13	12	0	2	2.164566e+04	1.000000e-30
23827	26	334	1	333	13	12	0	2	2.725030e+04	1.000000e-30
23828	26	334	1	333	13	12	0	2	3.430612e+04	1.000000e-30
23829	26	334	1	333	13	12	0	2	4.318879e+04	1.000000e-30
23830	26	334	1	333	13	12	0	2	5.437151e+04	1.000000e-30
23831	26	334	1	333	13	12	0	2	6.844959e+04	1.000000e-30
23832	26	334	1	333	13	12	0	2	8.617300e+04	1.000000e-30
